question,scratch,answer
Allan brought 2 balloons to the park and then bought 3 more balloons there. If Jake brought 6 balloons to the park How many more balloons did Jake have than Allan in the park? The word problem can be solved by subtracting 5 from 6.  ,<scratch> 6 - 5;   6 - 5 = 1 (write down 1). The result is 1. </scratch>,1
Every day Ryan spends 2 hours on learning english, 5 hours on learning chinese and 4 hours on learning spanish. How many more hours does he spend on learning chinese than he does on learning spanish? The word problem can be solved by subtracting 4 from 5.  ,<scratch> 5 - 4;   1 (write down 1). The result is 1. </scratch>,1
2 birds were sitting on the fence. 5 more birds and 4 more storks came to join them. How many more birds than storks are sitting on the fence? The word problem can be solved by subtracting 4 from 7.  ,<scratch> 7 - 4;   7 - 4 = 3 (write down 3). The result is 3. </scratch>,3
Paco had 6 cookies. He gave 30 cookies to his friend and ate 23 cookies. How many more cookies did he give to his friend than those he ate? The word problem can be solved by subtracting 23 from 30.  ,<scratch> 30 - 23;   Borrow 1 from the next digit.   9 becomes 10.   0 - 3 = 7 (write down 7).   7 - 2 = 5 (write down 5). The result is 7. </scratch>,7
Baker made 170 cakes. He sold 78 of them and bought 31 new cakes. How many more cakes did baker sell than those he bought? The word problem can be solved by subtracting 31 from 78.  ,<scratch> 78 - 31;   47. </scratch>,47
There were 12 roses and 2 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 10 roses and 21 orchids in the vase. How many orchids did she cut? The word problem can be solved by subtracting 2 from 21.  ,<scratch> 21 - 2;   2 - 2 = 0 (write down 0). The result is 20. </scratch>,19
Mary is baking a cake. The recipe calls for 5 cups of flour and 14 cups of sugar. She already put in 10 cups of flour and 2 cups of sugar. How many more cups of sugar does she need to add? The word problem can be solved by subtracting 2 from 14.  ,<scratch> 14 - 2;   14 - 2 = 12. The result is 12. </scratch>,12
Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold? The word problem can be solved by subtracting 71 from 255.  ,<scratch> 255 - 71;   Borrow 1 from the next digit.   9 becomes 10.   0 - 1 = 9 (write down 9).   9 - 7 = 2 (write down 2). The result is 184. </scratch>,184
Mary is baking a cake. The recipe calls for 12 cups of flour 5 cups of sugar and 49 cups of salt. She already put in 11 cups of flour. How many more cups of flour does she need to add? The word problem can be solved by subtracting 11 from 12.  ,<scratch> 12 - 11;   1 - 1 = 0 (write down 0). The result is 1. </scratch>,1
There are 62 different movies and 19 different books in the ' crazy silly school ' series. If you read 4 of the books and watched 34 of the movies How many more books do you still have to read? The word problem can be solved by subtracting 4 from 19.  ,<scratch> 19 - 4;   15 - 4 = 11. The result is 11. </scratch>,11
41 children were riding on the bus. At the bus stop some children got off the bus. Then there were 18 children left on the bus. How many more children were on the bus before the bus stop than there are now? The word problem can be solved by subtracting 18 from 41.  ,<scratch> 41 - 18;   Borrow 1 from the next digit.   9 becomes 10.   0 - 8 = 2 (write down 2).   2 - 1 = 1 (write down 1). The result is 23. </scratch>,23
Danny collects bottle caps and wrappers. He found 30 bottle caps and 14 wrappers at the park. Now he has 7 bottle caps and 86 wrappers in his collection. How many more bottle caps than wrappers did danny find at the park? The word problem can be solved by subtracting 14 from 30.  ,<scratch> 30 - 14;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 1 = 5 (write down 5). The result is 16. </scratch>,16
Edward spent $ 16 to buy books and $ 8 to buy pens. Now he has $ 19. How much more did Edward spend on books than pens? The word problem can be solved by subtracting 8 from 16.  ,<scratch> 16 - 8;   8 - 8 = 0 (write down 0). The result is 8. </scratch>,8
Dan has $ 4. He had $ 3 left with him after he bought a candy bar. How much did the candy bar cost? The word problem can be solved by subtracting 3 from 4.  ,<scratch> 4 - 3;   1 (write down 1). The result is 1. </scratch>,1
Paul got a box of 253 crayons for his birthday. By the end of the school year he had either lost or given away 70 of them. How many crayons did he have left by the end of the school year? The word problem can be solved by subtracting 70 from 253.  ,<scratch> 253 - 70;   Borrow 1 from the next digit.   9 becomes 10.   0 - 0 = 0 (write down 0).   5 - 7 = -2 (write down -2).   2 - 1 = 1 (write down 1). The result is 183. </scratch>,183
Zachary did 51 push-ups in gym class today. David did 22 more push-ups than Zachary. John did 4 push-ups less than David. How many push-ups did John do? The word problem can be solved by subtracting 4 from 73.  ,<scratch> 73 - 4;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 0 = 6. The result is 69. </scratch>,69
Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 519 chocolate chip cookies and 300 raisin cookies yesterday. And she baked 280 raisin cookies and 359 chocolate chip cookies this morning. How many more raisin cookies did Helen bake yesterday compared to today? The word problem can be solved by subtracting 280 from 300.  ,<scratch> 300 - 280;   200. </scratch>,20
A grocery store had 81 bottles of regular soda, 60 bottles of diet soda and 60 bottles of lite soda. How many more bottles of regular soda did they have than diet soda? The word problem can be solved by subtracting 60 from 81.  ,<scratch> 81 - 60;   Borrow 1 from the next digit.   9 becomes 10.   0 - 0 = 0 (write down 0).   1 - 6 = 5 (write down 5). The result is 21. </scratch>,21
Edward had $ 13. He spent some money. Now he has $ 3. How much money did Edward spend? The word problem can be solved by subtracting 3 from 13.  ,<scratch> 13 - 3;   10 - 3 = 7 (write down 7). </scratch>,7
Ed had 19 more marbles than Doug. Ed lost some of his marbles at the playground. Now Ed has 8 more marbles than doug. How many marbles did Ed lose? The word problem can be solved by subtracting 8 from 19.  ,<scratch> 19 - 8;   1 - 0 = 1 (write down 1).   The result is 11. </scratch>,11
A grocery store had 72 bottles of regular soda, 32 bottles of diet soda and 78 apples. How many more bottles than apple did they have? The word problem can be solved by subtracting 78 from 104.  ,<scratch> 104 - 78;   Borrow 1 from the next digit.   9 becomes 10.   0 - 8 = 2 (write down 2).   2 - 7 = 5 (write down 5). The result is 26. </scratch>,26
Because of the decision Sofia asked the students to suggest specific types of food. If 144 students suggested adding mashed potatoes 467 suggested adding bacon to the menu and 79 suggested adding tomatoes How many more students suggested mashed potatoes than those that suggested tomatoes? The word problem can be solved by subtracting 79 from 144.  ,<scratch> 144 - 79;   Borrow 1 from the next digit.   9 becomes 10.   0 - 9 = 1 (write down 1).   4 - 7 = 1 (write down 1). The result is 65. </scratch>,65
A waiter had 14 customers. 5 customers left. How many customers does he still have? The word problem can be solved by subtracting 5 from 14.  ,<scratch> 14 - 5;   9 becomes 10.   0 - 5 = 5 (write down 5).   The result is 9. </scratch>,9
Mary is baking a cake. The recipe calls for 11 cups of sugar and 9 cups of flour. She already put in 12 cups of flour and 10 cups of sugar. How many more cups of sugar does she need to add? The word problem can be solved by subtracting 10 from 11.  ,<scratch> 11 - 10;   1 - 0 = 1 (write down 1). The result is 1. </scratch>,1
The Razorback t-shirt shop makes $ 106 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 242 t-shirts. If they sold 115 t-shirts during the Arkansas game How many t-shirts did they sell during the Texas tech game? The word problem can be solved by subtracting 115 from 242.  ,<scratch> 242 - 115;   Borrow 1 from the next digit.   9 becomes 10.   0 - 5 = 5 (write down 5).   Borrow 1 from the next digit.   9 becomes 10.   0 - 1 = 9 (write down 9).   9 - 5 = 4 (write down 4). The result is 127. </scratch>,127
Randy has 90 blocks. He uses 89 blocks to build a house and 63 blocks to build a tower. How many more blocks did he use to build the house than he did to build the tower? The word problem can be solved by subtracting 63 from 89.  ,<scratch> 89 - 63;   Borrow 1 from the next digit.   9 becomes 10.   0 - 3 = 7 (write down 7).   7 - 6 = 1 (write down 1). The result is 26. </scratch>,26
Allan brought 2 balloons and Jake brought 3 balloons to the park. How many more balloons did Jake have than Allan in the park? The word problem can be solved by subtracting 2 from 3.  ,<scratch> 3 - 2;   1 (write down 1). The result is 1. </scratch>,1
Every day Ryan spends 7 hours on learning english, 2 hours on learning chinese and 4 hours on learning spanish. How many more hours does he spend on learning english than he does on learning spanish? The word problem can be solved by subtracting 4 from 7.  ,<scratch> 7 - 4;   7 - 4 = 3 (write down 3). </scratch>,3
Paul had 108 books. After selling some books in a garage sale and giving 35 books to his friend he had 62 books left. How many books did he sell in the garage sale? This word problem can be solved by subtracting -27.0 from 108.0. ,<scratch> 108 - 62;   Borrow 1 from the next digit.   9 becomes 10.   0 - 2 = 8 (write down 8).   8 - 6 = 2 (write down 2). The result is 46. </scratch>,46
Nell collects cards. She had 246 baseball cards and 214 Ace cards. She gave some of her cards to Jeff and now has 404 baseball cards and 495 Ace cards left. How many more Ace cards than baseball cards does Nell have? The word problem can be solved by subtracting 404 from 495.  ,<scratch> 495 - 404;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 0 = 6 (write down 6). The result is 91. </scratch>,91
Jerry had 8 action figures on a shelf in his room. Later he added 4 more action figures to the shelf and removed 5 old ones. How many action figures were on his shelf in all? The word problem can be solved by subtracting 5 from 12.  ,<scratch> 12 - 5;   7 (write down 7). </scratch>,7
Mary is baking a cake. The recipe calls for 9 cups of sugar 7 cups of flour and 4 cups of salt. She already put in 2 cups of flour. How many more cups of flour than cups of salt does she need to add now? This word problem can be solved by subtracting -2.0 from 7.0. ,<scratch> 7.0 - 2.0;   7 - 2 = 5 (write down 5). </scratch>,5
Jerry had 9 action figures on a shelf in his room. Later he added 7 more action figures to the shelf. If he also has 10 books on the shelf How many more action figures than books were on his shelf? The word problem can be solved by subtracting 10 from 16.  ,<scratch> 16 - 10;   6 - 0 = 6 (write down 6). </scratch>,6
Paul got a box of 589 crayons for his birthday. During the school year he gave 571 crayons to his friends while he lost 161 crayons. How many more crayons did he give to his friends than those he lost? The word problem can be solved by subtracting 161 from 571.  ,<scratch> 571 - 161;   Borrow 1 from the next digit.   9 becomes 10.   0 - 1 = 9 (write down 9).   9 - 6 = 3 (write down 3).   The result is 410. </scratch>,410
Jack received 9 emails in the morning, 10 emails in the afternoon and 7 emails in the evening. How many more emails did Jack receive in the morning than in the evening? The word problem can be solved by subtracting 7 from 9.  ,<scratch> 9 - 7;   2 (write down 2). The result is 2. </scratch>,2
Jack received 6 emails in the morning and 8 emails in the afternoon. How many more emails did Jack receive in the afternoon than in the morning? The word problem can be solved by subtracting 6 from 8.  ,<scratch> 8 - 6;   2 (write down 2). The result is 2. </scratch>,2
Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 197 chocolate chip cookies and 46 raisin cookies yesterday. And she baked 75 raisin cookies and 66 chocolate chip cookies this morning. How many more chocolate chip cookies did Helen bake yesterday compared to today? The word problem can be solved by subtracting 66 from 197.  ,<scratch> 197 - 66;   Borrow 1 from the next digit.   9 becomes 10.   0 - 6 = 4 (write down 4).   4 - 6 = -2 (write down -2). The result is 131. </scratch>,131
Jake has 18 fewer peaches than Steven who has 13 more peaches than Jill. Steven has 19 peaches. How many peaches does Jill have? The word problem can be solved by subtracting 13 from 19.  ,<scratch> 19 - 13;   6 (write down 6). </scratch>,6
Lucy went to the grocery store. She bought 23 packs of cookie and some packs of cake. In total she had 27 packs of grocery How many packs of cake did she buy in all? The word problem can be solved by subtracting 23 from 27.  ,<scratch> 27 - 23;   Borrow 1 from the next digit.   9 becomes 10.   0 - 3 = 7 (write down 7).   7 - 2 = 5 (write down 5). The result is 5. </scratch>,5
Every day Ryan spends 6 hours on learning english 3 hours on learning chinese and 58 hours on learning spanish. How many more hours does he spend on learning english than he does on learning chinese? The word problem can be solved by subtracting 3 from 6.  ,<scratch> 6 - 3;   6 - 3 = 3 (write down 3). </scratch>,3
A book has 2 chapters. The first chapter is 48 pages long. The second chapter is 11 pages long. How many more pages does the first chapter have than the second chapter? The word problem can be solved by subtracting 11 from 48.  ,<scratch> 48 - 11;   Borrow 1 from the next digit.   9 becomes 10.   0 - 1 = 9 (write down 9).   9 - 0 = 9 (write down 9). The result is 37. </scratch>,37
6 green peaches, 60 yellow peaches and 2 red peaches are in the basket. How many more green peaches than red peaches are in the basket? The word problem can be solved by subtracting 2 from 6.  ,<scratch> 6 - 2;   4 (write down 4). The result is 4. </scratch>,4
There were 22 parents in the program and 676 people in total. How many pupils were present in the program? The word problem can be solved by subtracting 22 from 676.  ,<scratch> 676 - 22;   Borrow 1 from the next digit.   9 becomes 10.   0 - 2 = 8 (write down 8).   8 - 2 = 6 (write down 6). The result is 654. </scratch>,654
Next on his checklist is wax to stick the feathers together and colors to paint them. He needs a total of 49 g of colors to paint them. If the feathers require 288 g of wax and right now he just needs 260 g How many grams of wax does he already have? The word problem can be solved by subtracting 260 from 288.  ,<scratch> 288 - 260;   Borrow 1 from the next digit.   8 becomes 9.   0 - 0 = 0 (write down 0).   9 - 6 = 3 (write down 3).   The result is 28. </scratch>,28
Mary is baking a cake. The recipe calls for 14 cups of flour and 6 cups of sugar. She already put in 5 cups of flour. How many more cups of flour than cups of sugar does she need to add now? This word problem can be solved by subtracting -1.0 from 14.0. ,<scratch> 14 - 5;   Borrow 1 from the next digit.   9 becomes 10.   0 - 5 = 5 (write down 5).   5 - 5 = 0 (write down 0). The result is 9. </scratch>,9
Jake has 12 fewer peaches than Steven who has 11 more peaches than Jill. Steven has 4 peaches. How many more peaches does Jill have than Jake? The word problem can be solved by subtracting 11 from 12.  ,<scratch> 12 - 11;   1 - 1 = 0 (write down 0). The result is 1. </scratch>,1
Jake has 12 fewer peaches and 79 more apples than Steven. Steven has 19 peaches and 14 apples. How many peaches does Jake have? The word problem can be solved by subtracting 12 from 19.  ,<scratch> 19 - 12;   7 becomes 8.   9 - 2 = 7 (write down 7). The result is 7. </scratch>,7
There are 10 different books and 6 different movies in the ' crazy silly school ' series. If you read 14 of the movies and watched 19 of the books How many more books than movies have you read? The word problem can be solved by subtracting 14 from 19.  ,<scratch> 19 - 14;   5 (write down 5). </scratch>,5
There were 100 dollars in Olivia's wallet. She collected 148 more dollars from an atm. After she visited a supermarket there were 159 dollars left. How much did she spend? The word problem can be solved by subtracting 159 from 248.  ,<scratch> 248 - 159;   Borrow 1 from the next digit.   8 becomes 9.   9 - 9 = 0 (write down 0).   4 - 5 = -1 (write down -1).   The result is 89. </scratch>,89
A waiter had 11 customers. After some left he still had 3 customers. How many more customers left than those that stayed behind? This word problem can be solved by subtracting 0.0 from 11.0. ,<scratch> 11 - 3;   Borrow 1 from the next digit.   9 becomes 10.   0 - 3 = 7 (write down 7).   7 - 3 = 4 (write down 4). The result is 4. </scratch>,8
Katie had 81 ds games and her friends had 59 games. How many more games does Katie have than her friends? The word problem can be solved by subtracting 59 from 81.  ,<scratch> 81 - 59;   Borrow 1 from the next digit.   9 becomes 10.   0 - 9 = 1 (write down 1).   1 - 5 = 6 (write down 6). The result is 22. </scratch>,22
Julia played tag with 5 kids on tuesday. She had played tag with 6 kids on monday. How many more kids did she play with on monday than on tuesday? The word problem can be solved by subtracting 5 from 6.  ,<scratch> 6 - 5;   1 (write down 1). The result is 1. </scratch>,1
Julia played tag with a total of 18 kids. She played with 4 kids on monday and yet with some more kids on tuesday. How many kids did she play with on tuesday? The word problem can be solved by subtracting 4 from 18.  ,<scratch> 18 - 4;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 4 (write down 4).   4 - 4 = 0 (write down 0). The result is 14. </scratch>,14
Jerry had 3 books and 4 action figures on a shelf in his room. Later he added 2 more action figures to the shelf. How many more action figures than books were on his shelf? The word problem can be solved by subtracting 3 from 6.  ,<scratch> 6 - 3;   3 - 3 = 0 (write down 0). The result is 3. </scratch>,3
Dave had 19 apps and 18 files on his phone. After deleting some apps and files he had 6 apps and 15 files left. How many more files than apps does he have left on the phone? The word problem can be solved by subtracting 6 from 15.  ,<scratch> 15 - 6;   9 becomes 10.   0 - 6 = 4 (write down 4).   4 - 0 = 4. The result is 9. </scratch>,9
Baker made 99 cakes. He bought 167 new cakes and sold 89 cakes. How many more cakes did baker buy than those he sold? The word problem can be solved by subtracting 89 from 167.  ,<scratch> 167 - 89;   Borrow 1 from the next digit.   9 becomes 10.   0 - 9 = 1 (write down 1).   1 - 8 = 3 (write down 3). The result is 78. </scratch>,78
David did 44 push-ups in gym class today. David did 9 more push-ups than Zachary. How many push-ups did Zachary do? The word problem can be solved by subtracting 9 from 44.  ,<scratch> 44 - 9;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 9 = -3 (write down -3). The result is 35. </scratch>,35
There were 7 roses in the vase. Jessica cut some more roses from her flower garden which had a total of 59 roses. There are now 20 roses in the vase. How many roses did she cut? The word problem can be solved by subtracting 7 from 20.  ,<scratch> 20 - 7;   2 - 7 = -5 (write down 5).   5 - 0 = 5. The result is 5. </scratch>,5
Baker made 13 cakes. He sold 91 of them and bought 154 new cakes. How many more cakes did baker buy than those he sold? The word problem can be solved by subtracting 91 from 154.  ,<scratch> 154 - 91;   Borrow 1 from the next digit.   9 becomes 10.   0 - 1 = 9 (write down 9).   9 - 1 = 8 (write down 8). The result is 63. </scratch>,63
He then went to see the oranges being harvested. He found out that they harvest 71 sacks of unripe oranges and 60 sacks of ripe oranges per day. How many more sacks of unripe oranges than ripe oranges are harvested per day? The word problem can be solved by subtracting 60 from 71.  ,<scratch> 71 - 60;   Borrow 1 from the next digit.   9 becomes 10.   0 - 0 = 1 (write down 1).   1 - 6 = 5 (write down 5). The result is 11. </scratch>,11
At the zoo, a cage had snakes and alligators. The total number of animals in the cage was 79. If 24 snakes and 51 alligators were hiding How many animals were not hiding in all? This word problem can be solved by subtracting -27.0 from 79.0. ,<scratch> 79 - 27;   Borrow 1 from the next digit.   9 becomes 10.   0 - 7 = 3 (write down 3).   3 - 2 = 1 (write down 1). The result is 52. </scratch>,52
Danny has 21 bottle caps in his collection. He found some more bottle caps at the park. If he has 53 bottle caps now How many bottle caps did he find at the park? The word problem can be solved by subtracting 21 from 53.  ,<scratch> 53 - 21;   Borrow 1 from the next digit.   9 becomes 10.   0 - 1 = 9 (write down 9).   9 - 2 = 7 (write down 7). The result is 32. </scratch>,32
There were 2 roses in the vase. Jessica threw away 4 roses from the vase and cut some more new roses from her flower garden to put in the vase. There are now 23 roses in the vase. How many roses did she cut? The word problem can be solved by subtracting 2 from 27.  ,<scratch> 27 - 2;   Borrow 1 from the next digit.   9 becomes 10.   0 - 2 = 8 (write down 8).   8 - 2 = 6 (write down 6). The result is 25. </scratch>,25
Jerry had 7 action figures and 2 books on a shelf in his room. Later he added 4 more books to the shelf. How many more action figures than books were on his shelf? The word problem can be solved by subtracting 6 from 7.  ,<scratch> 7 - 6;   7 - 6 = 1 (write down 1). The result is 1. </scratch>,1
In a school there are 34 girls and 841 boys. How many more boys than girls does the school have? The word problem can be solved by subtracting 34 from 841.  ,<scratch> 841 - 34;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 3 = 3 (write down 3). The result is 807. </scratch>,807
Bobby ate some pieces of candy. Then he ate 25 more. If he ate a total of 43 pieces of candy How many pieces of candy had he eaten at the start? The word problem can be solved by subtracting 25 from 43.  ,<scratch> 43 - 25;   Borrow 1 from the next digit.   9 becomes 10.   0 - 5 = 5 (write down 5).   5 - 2 = 3 (write down 3). The result is 18. </scratch>,18
53 campers went rowing in the morning 48 campers went rowing in the afternoon and 49 campers went rowing in the evening. How many more campers went rowing in the morning than in the evening? The word problem can be solved by subtracting 49 from 53.  ,<scratch> 53 - 49;   4 - 9 = -5 (write down -5).   Borrow 1 from the next digit.   3 becomes 4.   4 - 4 = 0 (write down 0). The result is 4. </scratch>,4
Jack received 3 emails in the afternoon, 5 emails in the morning and 16 emails in the evening. How many more emails did Jack receive in the morning than in the afternoon? The word problem can be solved by subtracting 3 from 5.  ,<scratch> 5 - 3;   2 (write down 2). The result is 2. </scratch>,2
Rachel had to complete 3 pages of math homework and 4 pages of reading homework. How many more pages of reading homework than math homework did she have? The word problem can be solved by subtracting 3 from 4.  ,<scratch> 4 - 3;   4 - 3 = 1 (write down 1). The result is 1. </scratch>,1
A book has 2 chapters. The first chapter is 37 pages long. The second chapter is 80 pages long. How many more pages does the second chapter have than the first chapter? The word problem can be solved by subtracting 37 from 80.  ,<scratch> 80 - 37;   Borrow 1 from the next digit.   9 becomes 10.   0 - 7 = 3 (write down 3).   4 - 3 = 1 (write down 1). The result is 43. </scratch>,43
There are 8 different movies and 21 different books in the ' crazy silly school ' series. If you read 7 of the books and watched 4 of the movies How many more movies do you still have to watch? The word problem can be solved by subtracting 4 from 8.  ,<scratch> 8 - 4;   4 - 4 = 0 (write down 0). The result is 4. </scratch>,4
The Razorback shop makes $ 192 dollars off each t-shirt and $ 34 off each jersey. During the Arkansas and Texas tech game they sold 157 t-shirts and 19 jerseys. How much more does a t-shirt cost than a jersey? The word problem can be solved by subtracting 34 from 192.  ,<scratch> 192 - 34;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 3 = 3 (write down 3). The result is 158. </scratch>,158
After a typhoon, 13 trees in Haley's backyard died. If she had grown 3 trees initially How many more trees died in the typhoon than those that survived? This word problem can be solved by subtracting -10.0 from 13.0. ,Failed to get answer,13 - 3 = 10
Josh had 9 marbles in his collection. He lost some marbles. If he has 4 marbles now How many marbles did he lose? The word problem can be solved by subtracting 4 from 9.  ,<scratch> 9 - 4;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 0 = 6. The result is 6. </scratch>,6
They decided to hold the party in their backyard. They have 14 chairs for each set of table. If they have 9 sets of tables How many more chairs than tables do they have? The word problem can be solved by subtracting 9 from 126.  ,<scratch> 126 - 9;   Borrow 1 from the next digit.   9 becomes 10.   0 - 6 = 4 (write down 4).   4 - 4 = 0 (write down 0). The result is 117. </scratch>,117
Marco and his dad went strawberry picking. Together they collected strawberries that weighed 24 pounds. On the way back Marco lost 9 pounds of strawberries. Marco's strawberries now weighed 3 pounds. How much did his dad's strawberries weigh? The word problem can be solved by subtracting 12 from 24.  ,<scratch> 24 - 12;   Borrow 1 from the next digit.   9 becomes 10.   0 - 2 = 8 (write down 8).   8 - 1 = 7 (write down 7). The result is 12. </scratch>,12
Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add? The word problem can be solved by subtracting 2 from 13.  ,<scratch> 13 - 2;   1 - 0 = 1 (write down 1).   3 - 2 = 1 (write down 1). The result is 11. </scratch>,11
Winter is almost here and most animals are migrating to warmer countries. There are 38 bird families living near the mountain. If 47 bird families flew away to africa and 94 bird families flew away to asia How many more bird families flew away to asia than those that flew away to africa? The word problem can be solved by subtracting 47 from 94.  ,<scratch> 94 - 47;   Borrow 1 from the next digit.   9 becomes 10.   0 - 7 = 3 (write down 3).   4 - 4 = 0 (write down 0). The result is 47. </scratch>,47
Zachary did 51 push-ups and David did 44 push-ups in gym class today. How many more push-ups did Zachary do than David? The word problem can be solved by subtracting 44 from 51.  ,<scratch> 51 - 44;   Borrow 1 from the next digit.   9 becomes 10.   0 - 4 = 6 (write down 6).   6 - 4 = 2 (write down 2). The result is 7. </scratch>,7
Mary is baking a cake. The recipe calls for 6 cups of flour 8 cups of sugar and 7 cups of salt. She already put in 5 cups of flour. How many more cups of sugar than cups of salt does she need to add now? The word problem can be solved by subtracting 7 from 8.  ,<scratch> 8 - 7;   1 (write down 1). The result is 1. </scratch>,1
Paige raised 16 goldfish and 71 catfish in the pond but stray cats loved eating them. Now she has 2 left. How many goldfish disappeared? The word problem can be solved by subtracting 2 from 16.  ,<scratch> 16 - 2;   16 - 2 = 14. The result is 14. </scratch>,14
Rachel picked 7 ripe apples from her tree. Now the tree has 5 apples still on it. If 3 of those are ripe and the rest are unripe How many unripe apples does the tree have now? The word problem can be solved by subtracting 3 from 5.  ,<scratch> 5 - 3;   2 (write down 2). The result is 2. </scratch>,2
Because of the decision Sofia asked the students to suggest specific types of food. If 228 students suggested adding mashed potatoes 337 suggested adding bacon to the menu and 23 suggested adding tomatoes How many more students suggested bacon than those that suggested tomatoes? The word problem can be solved by subtracting 23 from 337.  ,<scratch> 337 - 23;   Borrow 1 from the next digit.   9 becomes 10.   0 - 3 = 7 (write down 7).   7 - 2 = 5 (write down 5). The result is 314. </scratch>,314
Julia played tag with 9 kids on monday, 7 kids on tuesday and 96 kids on wednesday. How many more kids did she play with on monday than on tuesday? The word problem can be solved by subtracting 7 from 9.  ,<scratch> 9 - 7;   2 (write down 2). The result is 2. </scratch>,2
In a school there are 402 more girls than boys. If there are 739 girls How many boys are there in that school? The word problem can be solved by subtracting 402 from 739.  ,<scratch> 739 - 402;   Borrow 1 from the next digit.   9 becomes 10.   0 - 2 = 8 (write down 8).   8 - 4 = 4 (write down 4).   The result is 337. </scratch>,337
For Gwen's birthday she received 2 dollars from her mom. Her dad gave her 4 more dollars. If she spent 3 dollars. How much money did she still have? The word problem can be solved by subtracting 3 from 6.  ,<scratch> 6 - 3;   3 - 3 = 0 (write down 0). The result is 3. </scratch>,3
Randy has 37 blocks. He uses 33 blocks to build a tower and 13 blocks to build a house. How many more blocks did he use to build the tower than he did to build the house? The word problem can be solved by subtracting 13 from 33.  ,<scratch> 33 - 13;   3 - 3 = 0 (write down 0).   0 - 1 = 9 (write down 9). The result is 9. </scratch>,9
Baker made 8 cakes. He bought 139 new cakes and sold 145 cakes. How many more cakes did baker sell than those he bought? The word problem can be solved by subtracting 139 from 145.  ,<scratch> 145 - 139;   6 - 9 = -3 (write down -3).   Borrow 1 from the next digit.   4 becomes 5.   5 - 3 = 2 (write down 2). The result is 6. </scratch>,6
Jack received 6 emails and 8 letters in the morning. He then received 2 emails and 7 letters in the afternoon. How many more letters did Jack receive in the morning than in the afternoon? The word problem can be solved by subtracting 7 from 8.  ,<scratch> 8 - 7;   1 (write down 1). The result is 1. </scratch>,1
Jake has 3 fewer peaches and 10 more apples than Steven. Steven has 12 peaches and 15 apples. How many more apples than peaches does Steven have? The word problem can be solved by subtracting 12 from 15.  ,<scratch> 15 - 12;   3 - 0 = 3 (write down 3). The result is 3. </scratch>,3
Rachel had to complete 5 pages of math homework and 2 pages of reading homework. How many more pages of math homework than reading homework did she have? The word problem can be solved by subtracting 2 from 5.  ,<scratch> 5 - 2;   5 - 2 = 3 (write down 3). The result is 3. </scratch>,3
Jesse's room is 19 feet wide and 20 feet long. How much longer is her room than it is wide? The word problem can be solved by subtracting 19 from 20.  ,<scratch> 20 - 19;   1 - 0 = 1 (write down 1). The result is 1. </scratch>,1
Paul got a box of 601 crayons and 406 erasers for his birthday. At the end of the school year he only had 336 crayons left while not having lost a single eraser. How many more erasers than crayons did he have left? The word problem can be solved by subtracting 336 from 406.  ,<scratch> 406 - 336;   Borrow 1 from the next digit.   9 becomes 10.   0 - 6 = 4 (write down 4).   4 - 3 = 1 (write down 1). The result is 70. </scratch>,70
Mary is baking a cake. The recipe calls for 5 cups of sugar and 14 cups of flour. She already put in 11 cups of flour. How many more cups of sugar than cups of flour does she need to add now? This word problem can be solved by subtracting 3.0 from 5.0. ,<scratch> 5.0 - 3.0;   The result is 2.0. </scratch>,2
Adam has 10 apples. Jackie has 2 apples. How many more apples does Adam have than Jackie? The word problem can be solved by subtracting 2 from 10.  ,<scratch> 10 - 2;   8 (write down 8). The result is 8. </scratch>,8
Jerry had 5 action figures and 2 books on a shelf in his room. Later he added 9 more books to the shelf. How many more books than action figures were on his shelf? The word problem can be solved by subtracting 5 from 11.  ,<scratch> 11 - 5;   1 - 0 = 1 (write down 1). The result is 6. </scratch>,6
Danny collects bottle caps and wrappers. He found 82 wrappers and 29 bottle caps at the park. Now he has 42 bottle caps and 61 wrappers in his collection. How many bottle caps did danny have at first? The word problem can be solved by subtracting 29 from 42.  ,<scratch> 42 - 29;   Borrow 1 from the next digit.   9 becomes 10.   0 - 9 = 1 (write down 1).   1 - 2 = -1 (write down -1). The result is 13. </scratch>,13
